858.4,748.72,301.73,359.43,21.634,4.4643,17.265
829.46,750.7,307.31,78.746,42.412,5.9264,13.741
807.3,752.02,305.1,369.91,16.82,7.0961,15.067
760.68,739.35,304.3,105.47,13.913,6.3004,15.397
731.98,736.19,307.91,60.991,8.9896,7.7878,15.863
711.64,754.37,305.55,39.73,36.988,8.323,11.415
754.63,750.13,303.2,68.915,32.654,13.277,19.512
752.74,739.83,301.84,44.381,14.822,5.9786,10.214
746.46,768.75,304.18,173.11,70.7,13.394,12.506
802.16,749.95,295.35,129.2,24.427,10.73,11.939
782.03,741.5,301.07,121.83,24.405,14.365,16.054
768.14,759.38,308.78,51.42,52.234,8.8916,7.5425
775.44,739.74,302.9,36.365,83.512,10.368,10.95
756.48,752.73,308.05,59.419,12.528,10.087,6.5873
768.73,750.97,304.6,189.15,69.434,6.8892,15.019
758.12,738.13,307.55,26.722,19.677,4.8724,16.761
749.82,754.55,307.38,14.128,11.104,8.8159,12.368
798.23,738.47,299.96,30.436,6.8263,6.0007,13.731
793.84,748.76,301.62,176.53,35.388,19.646,15.271
819.31,764.62,302.76,90.351,36.453,6.1732,13.022
825.2,745,299.72,133.91,17.341,5.3906,16.079
801.16,748.51,305.52,219.63,33.196,3.7704,10.883
806.67,746.99,305.25,101.05,62.096,12.608,14.056
770.79,743.47,306,28.483,16.559,6.1966,14.855
773.63,750.93,307.58,173.44,38.01,3.0382,10.294
794.32,734.89,300,47.17,26.327,8.7129,14.853
795.2,757.27,306.48,95.242,36.349,7.986,25.54
841.48,741.76,302.18,68.257,18.74,11.222,21.425
838.69,739.69,298.23,53.03,22.531,8.1877,14.468
824.28,759.62,304.67,130.44,15.687,4.9939,22.682
787.64,734.69,304.69,90.642,15.359,14.767,26.987
752.89,730.93,304.87,106.6,25.307,8.0134,13.704
745.16,738.76,305.62,65.725,15.014,13.092,15.487
759.83,764.15,305.35,46.393,14.147,10.647,17.272
806.52,741.21,300.66,89.27,11.315,4.3066,12.797
811.98,739.3,304.58,182.06,12.438,11,10.083
824.53,755.4,306.84,53.628,15.271,12.172,18.166
819.85,736.13,300.67,21.374,9.5641,7.7141,16.526
812.34,750.21,305.9,27.004,13.952,7.6174,13.072
815.65,736.59,305.12,31.646,10.875,8.7907,12.11
785.08,738.85,303.29,103.26,23.18,11.621,10.774
814.93,749.56,306.46,106.71,22.891,7.0545,10.128
785.84,725.21,301.68,143.55,19.551,10.878,21.95
776.61,748.95,308.64,169.84,13.841,7.4678,14.015
807.14,729.28,302.07,191.22,25.251,10.928,12.15
766.02,758.87,303.37,174.11,106.19,15.627,18.427
776.7,804,305.62,76.274,65.722,26.055,31.975
778.44,772.61,298.79,160.72,87.013,18.042,26.514
767.76,753.69,302.19,293.8,51.215,14.738,15.199
755.85,758.58,299.86,242.37,44.895,9.0755,18.436
755.58,771.72,302.54,51.568,31.952,9.1845,15.017
782.79,750.77,299.64,187.93,7.5776,3.0096,10.503
744.22,759.36,297.55,55.877,16.749,3.7823,7.1055
770.27,752.67,295.91,28.979,16.293,3.1501,11.983
769.37,748.45,304.26,142.82,16.192,4.1084,8.3367
788.07,760.1,305.38,182.09,29.912,12.106,16.292
844.69,743.21,301.45,14.751,38.247,10.182,9.6109
850.18,748.76,301.13,65.2,19.117,13.692,15.993
885.65,750.47,302.38,88.563,13.787,9.2047,21.988
875.51,739.66,302.76,71.973,20.3,4.7621,6.6271
821.81,748.88,301.75,48.065,31.272,4.6862,15.749
816.88,746.07,308.96,39.687,17.503,3.3072,17.683
762.77,742.11,297.71,124.42,59.197,10.229,17.297
788.37,755.24,312.98,107.32,44.32,5.0265,8.3377
846.63,734.41,301.92,103.22,44.644,8.0428,15.955
842.51,757.93,303.84,74.369,20.461,11.073,10.096
913.22,761.97,310.24,264.69,69.662,29.035,23.912
884.34,737.33,298.84,169.53,7.6926,10.563,13.857
874.15,753.61,305.93,138.89,8.2126,1.5287,9.3567
866.29,737.59,298.32,41.3,29.387,10.92,14.443
826.39,751.2,305.6,66.731,33.032,11.518,18.271
823.89,737.11,299.57,86.106,22.904,6.5486,9.7736
770.52,749.48,308.54,112.32,29.62,6.6829,11.209
799.8,747.52,306.6,75.014,44.774,7.9357,16.416
799.14,741.01,303.4,49.067,37.175,8.8372,18.562
813.69,754.67,305.47,44.674,29.431,8.1057,16.793
837.12,740.53,298.93,38.347,46.487,8.4491,11.656
771.86,753.27,304,188.75,27.244,6.9198,24.079
739.32,751.06,303.27,97.4,43.993,21.25,11.438
711.57,737.5,297.7,227.02,46.661,8.494,8.488
723.99,749.6,297.67,61.655,27.422,9.2302,9.51
749.44,739.86,293.78,69.278,30.85,9.4173,16.932
766.17,750.86,298.25,16.271,39.461,10.405,11.872
829.37,741.86,299.06,70.972,33.634,8.7674,9.7622
819.23,744.84,299.34,37.533,32.124,11.806,15.793
801.36,759.21,306.04,68.749,42.628,12.991,13.89
820.36,739.21,300.74,36.941,37.989,12.835,11.029
788.95,751.55,306.28,79.636,21.606,10.082,13.221
815.61,748.56,302.32,121.43,26.622,6.4273,12.789
809.48,736.03,302.47,55.905,15.399,8.5749,8.0594
814.2,755.78,306.73,33.417,25.893,5.5814,11.937
850.11,736.5,302.31,19.953,16.923,6.729,13.62
809.13,744.21,305.22,61.312,25.15,13.09,11.186
842.74,753.77,311.13,99.925,22.962,9.4426,15.27
823.97,737.56,301.85,77.508,27.277,9.7075,15.351
816.97,760.98,308.29,94.575,23.347,6.6363,11.601
844.6,740.25,301.34,48.803,7.2651,12.663,10.324
804.86,744.64,301.98,45.24,33.159,8.714,16.156
791.87,741.21,304.48,60.082,33.858,6.7681,15.505
747.71,745.35,306.82,51.075,14.566,8.6155,19.182
761.08,759.08,306.14,52.294,6.1194,5.5182,15.468
741.79,728.29,296.79,140.8,59.947,18.601,16.118
709.4,738.63,298.55,62.937,22.794,13.543,16.592
766.35,745.95,298.2,33.641,19.15,9.9261,12.988
783.18,734.49,299.07,99.834,15.19,5.1332,9.4559
758.7,787.14,304.32,74.032,39.762,12.866,17.964
815.13,785.11,299.92,44.705,23.435,6.1315,10.358
840.25,753.05,300.18,210.05,35.003,6.3106,13.978
831.36,771.77,302.93,218.98,57.039,26.54,13.712
870.39,758.34,303.56,23.73,13.851,17.601,12.263
858.99,744.54,300.63,40.72,28.79,11.297,30.208
854.83,764.41,303.96,39.087,29.47,5.8443,12.393
855.26,742.21,298.46,101.39,6.9736,3.9041,17.084
838.93,747.33,307.05,73.483,30.435,9.29,20.075
857.38,763.92,307.82,92.252,33.28,12.751,10.684
864.99,735.69,305.03,101.61,22.789,7.8786,15.635
828.65,757.16,304.28,35.526,27.013,14.881,13.506
851.51,758.16,305.35,82.43,30.337,7.5879,13.71
872.25,736.14,300.23,85.646,41.755,2.4016,24.483
847.43,750.86,304.11,30.641,9.9821,5.0197,17.377
879.02,756.67,302.18,46.775,30.931,7.8331,14.156
852.07,737.65,298.28,66.745,19.752,6.031,17.559
831.17,753.15,305.25,211.84,25.342,20.079,20.314
785.89,739.55,306.42,139.29,94.662,17.461,36.702
739.36,729.93,305.87,175.57,107.73,10.898,10.9
724.38,737.69,298,82.154,45.098,9.4341,11.08
748.48,752.52,305.34,163.44,31.949,15.174,10.571
781.94,733.22,298.17,32.433,22.658,5.9448,11.504
769.17,758.98,305.77,66.716,35.125,6.4528,11.009
794.82,756.99,300.77,118.06,21.702,6.8141,12.046
793.91,739.7,299.5,312.85,25.879,11.21,15.389
806.6,752.31,306.19,226.21,15.358,12.633,18.81
842.23,733.03,300.82,178.72,23.663,7.6212,20.401
799.73,740.44,306.01,145.97,26.814,6.9313,44.147
751.64,745.34,307.34,56.19,21.674,7.4109,12.075
730.5,733.98,299.26,109.43,25.532,4.3497,14.023
713.57,738.12,298.55,75.951,18.598,9.3157,11.555
730.79,766.18,299.67,50.878,22.451,9.5974,14.06
799.4,743.11,292.94,46.065,15.623,15.487,15.238
817.99,732.79,297.58,105.69,11.693,12.148,15.046
810.56,760.76,307.44,158.19,14.24,11.961,17.715
843.7,745.39,305.17,128.29,40.336,16.795,21.745
828.05,742.91,302.68,132.99,40.415,7.8777,19.139
835.92,758.55,308.03,110.16,92.517,8.7949,11.218
851.73,734.61,304.13,326.91,18.495,8.4587,9.5241
824.4,743.07,305.15,105.9,33.905,12.822,15.16
827.94,762.46,308.01,311.08,60.663,7.458,18.343
842.16,736.19,304.94,204.12,55.204,10.879,17.26
814.33,772.64,312.3,102.68,17.974,8.387,23.806
804.29,770.91,307.29,61.745,20.589,5.5946,14.221
799.22,757.99,308.01,66.259,16.187,3.7786,9.3303
758.04,773.2,311.24,277.17,26.61,7.239,10.904
750.14,761.51,299.9,89.031,13.51,8.8566,14.792
759.74,740.68,295.84,65.931,10.68,7.1912,15.52
761.32,753.12,302.67,289.43,22.459,6.1933,19.244
791.84,749.56,302.37,72.879,24.714,6.9746,17.382
794.9,741.71,304.14,181.94,26.047,18.587,12.011
784.26,762.39,306.45,34.434,23.601,7.3477,12.829
792.54,739.32,298.33,121.19,16.911,2.3677,17.19
747.37,746.06,306.56,93.353,25.729,4.3683,11.599
760.89,754.06,305.11,45.345,16.943,7.8334,14.332
790.69,736.13,300.12,140.2,50.079,8.5853,18.129
812.87,750.88,303.83,54.172,44.441,10.861,13.383
869.44,740.03,299.78,68.996,34.537,7.2425,14.949
854.63,736.11,299.48,81.257,9.5727,7.8811,23.501
825.39,754.91,302.79,108.18,27.975,11.952,13.98
841.05,737.19,303.07,65.786,15.939,17.519,15.922
814.34,754.3,305.02,27.396,23.937,4.0064,15.728
802.87,766.2,307.26,87.28,32.669,14.692,16.996
811.45,748.43,303.15,113.29,29.761,8.4011,16.157
806.95,756.79,304.82,110.16,21.768,10,19.81
841.2,749.72,304.31,152.61,62.595,19.017,17.664
810.27,747.27,304.45,77.736,25.445,8.4002,18.174
798.39,751.87,306,44.716,12.279,5.0776,14.693
765.8,741.19,305.26,368.85,36.077,8.526,18.086
761.41,765.45,307.08,67.932,33.139,5.4475,16.144
798.84,743.27,301.69,149.45,14.086,7.3246,16.981
783.67,745.98,304.8,112.28,28.771,11.999,11.233
843.87,755,303.59,126.04,26.982,4.6604,22.087
835.11,732.65,291.72,61.492,24.677,7.0507,11.431
814.37,756.18,303.96,53.632,11.923,8.3412,13.177
829.27,742.67,294.71,172.2,29.952,12.713,14.823
786.61,745.9,297.33,97.256,34.71,10.999,14.066
815.27,756.45,307.27,122.22,39.26,21.669,21.9
813.81,733.72,299.29,140.73,41.012,23.423,16.376
784.72,750.44,303.29,72.111,53.515,5.7529,17.981
807.04,746.37,306.8,131,15.186,13.002,8.9046
826.73,736.7,301.37,198.14,18.716,5.4817,17.282
826.06,750.27,299.75,33.987,20.098,8.6903,15.504
855.98,741.18,299.99,63.402,36.545,7.0466,11.858
848.77,740.16,303.23,19.165,29.367,5.0822,16.721
841.2,751.69,304.97,52.183,27.042,13.24,11.927
856.2,739.58,304.57,176.39,24.645,12.297,12.537
824.59,738.3,302.98,136.36,39.706,15.256,13.229
813.66,764.2,306.69,67.91,16.378,5.726,22.925
842.95,745.04,305.21,24.229,9.3331,3.0802,18.89
834.69,746.26,302.66,248.68,17.304,4.4385,16.934
836.86,764.1,302.81,43.809,16.514,10.987,18.856
873.36,744.46,302.78,22.185,22.147,8.6378,14.826
844.83,745.84,303.27,137.39,62.958,5.6475,13.899
838.39,754.87,304.67,57.122,28.555,8.3007,14.677
823.71,734.16,300.03,52.496,17.517,9.6344,19.705
781.5,749.47,308.14,108.58,15.979,11.005,16.271
794.97,747.06,307.77,91.736,31.745,3.5312,16.761
799.22,740.22,305.81,86.249,27.583,5.969,12.504
832.48,759.12,309.05,193.32,23.344,9.4932,12.479
872.45,738.65,299.6,68.783,63.069,15.467,13.937
846.77,747.54,300.31,95.651,20.66,6.508,23.262
846.01,758.6,304.45,34.696,30.578,4.6344,19.571
834.03,742.36,300.45,232.89,72.654,4.2761,21.44
802.19,758.31,304.96,109.48,19.634,7.4798,17.153
806.46,747.56,301.14,78.642,17.911,7.0444,14.077
774.61,752.85,305.5,51.316,28.055,7.3545,18.032
805.48,755.64,302.42,51.582,20.733,12.355,18.624
843.59,736.48,298.64,197.3,26.522,14.171,17.242
816.71,752.09,302.9,26.079,52.306,12.501,19.684
838.07,745.51,302.38,99.3,39.813,5.9802,19.128
798.84,740.98,304.99,174.87,15.106,4.6172,9.6565
808.34,764.37,307.41,61.772,25.45,7.9113,12.474
805.27,736.61,298.71,56.401,10.86,3.5967,13.36
793.84,749.82,305.32,43.724,30.636,9.6729,15.151
796.11,751.73,308.04,353.87,69.175,6.6348,40.504
742.44,727.98,303.71,293.24,71.047,14.43,11.202
729.23,742.23,306.91,47.321,16.519,4.6941,14.344
730.58,765.97,308.6,78.053,48.635,5.1856,17.201
779.36,737.57,292.88,95.839,27.463,6.4699,16.753
784.32,737.92,302.24,45.095,29.404,7.3864,21.589
803.01,767.98,312.42,194.55,25.967,9.7228,14.305
848.1,736.48,298.57,212.86,22.75,7.373,24.358
806.45,749.1,302.92,64.241,52.432,12.38,15.591
812.2,753.58,304.85,121.39,32.049,10.426,15.969
805.78,733.97,300.94,70.255,37.461,14.123,18.645
789.49,756.42,304.7,23.327,14.255,13.317,19.488
820.5,750.53,301.99,39.79,20.066,9.7728,14.923
836.15,734.95,299.33,62.774,19.934,10.9,12.662
836.95,754.82,304.53,61.525,15.745,7.3934,14.875
860.46,745.22,305.27,37.629,12.884,3.9996,13.81
844.82,737.01,303.41,60.413,19.972,19.517,13.743
828.24,760.74,308.09,123.54,21.175,14.957,17.097
834.76,737.41,301.55,52.54,27.297,10.563,18.981
814.23,743.08,306.46,412.49,36.629,8.7909,13.212
814.14,749.58,307.37,298.22,72.055,13.938,17.133
783.51,724.72,302.95,354.81,28.655,16.965,19.011
752.56,760.41,309.42,47.887,16.986,11.366,12.52
776.05,735.25,300.67,98.024,37.662,9.2868,13.754
769.12,739.87,306.56,40.384,32.573,12.242,20.141
808.21,751.75,302.98,207.46,100.09,26.345,16.971
826.35,732.38,298.94,34.491,12.449,9.5033,15.729
837.02,760.08,304.24,67.829,21.982,27.18,19.725
855.88,742.78,298.24,94.366,32.371,6.9041,15.45
800.11,744.87,301.82,275.63,38.595,7.7104,12.999
767.69,806.77,312.79,102.75,14.03,5.2891,13.111
762.75,775.22,298.7,222.66,26.313,24.162,27.315
761.32,752.24,298.95,277.19,20.171,11.382,23.99
744.77,744.56,300.73,107.75,31.022,10.579,12.799
728.69,743.01,297.66,27.488,18.985,4.1484,16.96
723.74,777.83,300.09,70.923,14.646,12.504,10.922
779.87,765.82,293.06,151.5,64.475,9.3018,10.518
801.01,738.34,292.34,119.28,46.652,4.3368,20.979
789.79,765.07,304.16,89.204,20.961,14.853,16.473
792.32,750.69,301.21,27.965,29.704,14.085,15.368
768.64,750.7,303.28,22.987,11.376,2.0925,9.7301
776.57,762.54,301.44,87.001,24.925,9.9474,10.771
789.29,732.57,298.03,181.96,24.718,8.0165,20.927
774.6,764.8,307.77,214.64,65.283,22.871,31.812
795.59,767.66,302.93,70.764,27.414,6.3165,12.288
794.64,734.11,300.03,52.485,58.782,11.087,25.806
741.1,737.02,303.2,116.02,44.43,17.836,26.122
728.98,750.38,300.86,318.35,51.606,27.37,12.697
738.23,732.68,294.1,147.28,24.201,8.8193,19.288
724.22,744.81,298.59,63.599,32.116,8.3304,10.707
751.77,765.33,302.03,19.03,14.777,13.135,11.945
828.19,740.14,297.95,113.78,78.251,10.368,16.236
853.18,733.09,299.19,212.16,89.311,18.661,11.243
844.15,748.35,301.72,19.368,32.253,10.387,18.791
853.82,749.94,301.5,217.16,89.863,21.654,15.209
850.18,737.67,302.49,382.79,61.058,13.316,16.913
826.34,756.94,308.26,227.63,91.218,16.996,8.9178
854.02,747.86,308.31,69.117,21.862,13.75,12.154
872.87,735.84,303.28,119.47,17.349,11.55,18.506
843.46,749.78,305.08,209.04,50.921,9.0944,18.026
838.78,750.48,306.99,39.208,15.85,9.5635,13.753
845.27,740.28,304.18,43.211,21.669,7.1921,18.328
823.47,751.2,307.69,57.923,70.011,15.036,15.36
845.32,746.14,306.28,92.306,39.161,3.7808,12.827
842.96,736.66,296.84,44.927,16.577,4.7298,8.5478
828.63,759.34,301.81,68.384,9.4087,12.849,13.378
831.91,745.79,304.58,82.159,12.517,4.5493,12.528
819.56,745.26,305.94,25.945,20.823,13.049,12.469
816.61,758.57,305.17,65.845,32.109,10.622,12.766
819.21,735.08,304.16,192.84,43.971,11.673,16.347
794.45,757.98,309.64,126.8,27.258,8.3578,16.951
815.43,744.59,305.67,38.228,29.798,6.0059,15.092
812.28,741.71,304.88,99.179,39.934,6.0448,10.777
804.87,762.07,309.98,112.68,22.26,5.827,21.646
854.97,734.87,300.66,73.807,22.307,6.3378,12.565
815.94,744.51,303.67,48.119,19.265,14.714,11.973
831.64,753.98,307.51,130.41,40.867,13.717,19.109
806.81,743.72,299.78,84.155,12.979,4.1576,14.252
771.47,771.06,303.98,97.577,57.42,24.989,18.991
